entity_id	external_id	source	url	name
PROTEIN:5988	Q99685	UniProt	https://www.uniprot.org/uniprot/Q99685	Monoglyceride lipase
PROTEIN:5989	Q9BV23	UniProt	https://www.uniprot.org/uniprot/Q9BV23	Monoacylglycerol lipase ABHD6
PROTEIN:5990	Q9Y251	UniProt	https://www.uniprot.org/uniprot/Q9Y251	Heparanase
PROTEIN:5991	P14151	UniProt	https://www.uniprot.org/uniprot/P14151	Leukocyte adhesion molecule-1
PROTEIN:5992	P30304	UniProt	https://www.uniprot.org/uniprot/P30304	Dual specificity phosphatase Cdc25A
PROTEIN:5993	Q9Y5X9	UniProt	https://www.uniprot.org/uniprot/Q9Y5X9	Endothelial lipase
PROTEIN:5994	P08047	UniProt	https://www.uniprot.org/uniprot/P08047	Transcription factor Sp1
PROTEIN:5995	Q9BZP6	UniProt	https://www.uniprot.org/uniprot/Q9BZP6	Acidic mammalian chitinase
PROTEIN:5996	P24723	UniProt	https://www.uniprot.org/uniprot/P24723	Protein kinase C eta
PROTEIN:5997	P24468	UniProt	https://www.uniprot.org/uniprot/P24468	COUP transcription factor 2
PROTEIN:5998	P18433	UniProt	https://www.uniprot.org/uniprot/P18433	Receptor-type tyrosine-protein phosphatase alpha
PROTEIN:5999	Q2M385	UniProt	https://www.uniprot.org/uniprot/Q2M385	Macrophage-expressed gene 1 protein
PROTEIN:6000	Q8NCC3	UniProt	https://www.uniprot.org/uniprot/Q8NCC3	Lysosomal phospholipase A2
PROTEIN:6001	Q9NYA1	UniProt	https://www.uniprot.org/uniprot/Q9NYA1	Sphingosine kinase 1
PROTEIN:6002	P15735	UniProt	https://www.uniprot.org/uniprot/P15735	Phosphorylase kinase gamma subunit 2
PROTEIN:6003	Q15349	UniProt	https://www.uniprot.org/uniprot/Q15349	Ribosomal protein S6 kinase alpha 2
PROTEIN:6004	Q07002	UniProt	https://www.uniprot.org/uniprot/Q07002	Serine/threonine-protein kinase PCTAIRE-3
PROTEIN:6005	O94921	UniProt	https://www.uniprot.org/uniprot/O94921	Serine/threonine-protein kinase PFTAIRE-1
PROTEIN:6006	Q99755	UniProt	https://www.uniprot.org/uniprot/Q99755	Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha
PROTEIN:6007	Q86UX6	UniProt	https://www.uniprot.org/uniprot/Q86UX6	Serine/threonine-protein kinase 32C
PROTEIN:6008	P51817	UniProt	https://www.uniprot.org/uniprot/P51817	Serine/threonine-protein kinase PRKX
PROTEIN:6009	Q8N752	UniProt	https://www.uniprot.org/uniprot/Q8N752	Casein kinase I isoform alpha-like
PROTEIN:6010	P48730	UniProt	https://www.uniprot.org/uniprot/P48730	Casein kinase I delta
PROTEIN:6011	Q15831	UniProt	https://www.uniprot.org/uniprot/Q15831	Serine/threonine-protein kinase 11
PROTEIN:6012	Q8TDX7	UniProt	https://www.uniprot.org/uniprot/Q8TDX7	Serine/threonine-protein kinase NEK7
PROTEIN:6013	Q9UBE8	UniProt	https://www.uniprot.org/uniprot/Q9UBE8	Serine/threonine protein kinase NLK
PROTEIN:6014	Q96SB4	UniProt	https://www.uniprot.org/uniprot/Q96SB4	Serine/threonine-protein kinase SRPK1
PROTEIN:6015	Q13705	UniProt	https://www.uniprot.org/uniprot/Q13705	Activin receptor type-2B
PROTEIN:6016	Q9NY57	UniProt	https://www.uniprot.org/uniprot/Q9NY57	Serine/threonine-protein kinase 32B
PROTEIN:6017	Q9NRM7	UniProt	https://www.uniprot.org/uniprot/Q9NRM7	Serine/threonine-protein kinase LATS2
PROTEIN:6018	Q8TDC3	UniProt	https://www.uniprot.org/uniprot/Q8TDC3	BR serine/threonine-protein kinase 1
PROTEIN:6019	P45985	UniProt	https://www.uniprot.org/uniprot/P45985	Dual specificity mitogen-activated protein kinase kinase 4
PROTEIN:6020	P21127	UniProt	https://www.uniprot.org/uniprot/P21127	PITSLRE serine/threonine-protein kinase CDC2L1
PROTEIN:6021	Q9UQ88	UniProt	https://www.uniprot.org/uniprot/Q9UQ88	PITSLRE serine/threonine-protein kinase CDC2L2
PROTEIN:6022	Q9BWU1	UniProt	https://www.uniprot.org/uniprot/Q9BWU1	Cell division cycle 2-like protein kinase 6
PROTEIN:6023	Q5VT25	UniProt	https://www.uniprot.org/uniprot/Q5VT25	Serine/threonine-protein kinase MRCK-A
PROTEIN:6024	Q9Y5S2	UniProt	https://www.uniprot.org/uniprot/Q9Y5S2	Serine/threonine-protein kinase MRCK beta
PROTEIN:6025	Q8WXR4	UniProt	https://www.uniprot.org/uniprot/Q8WXR4	Myosin-IIIB
PROTEIN:6026	Q8IWQ3	UniProt	https://www.uniprot.org/uniprot/Q8IWQ3	BR serine/threonine-protein kinase 2
PROTEIN:6027	Q00526	UniProt	https://www.uniprot.org/uniprot/Q00526	Cyclin-dependent kinase 3
PROTEIN:6028	P54753	UniProt	https://www.uniprot.org/uniprot/P54753	Ephrin type-B receptor 3
PROTEIN:6029	Q9BZL6	UniProt	https://www.uniprot.org/uniprot/Q9BZL6	Serine/threonine-protein kinase D2
PROTEIN:6030	O94806	UniProt	https://www.uniprot.org/uniprot/O94806	Protein kinase C nu
PROTEIN:6031	Q13976	UniProt	https://www.uniprot.org/uniprot/Q13976	cGMP-dependent protein kinase 1 beta
PROTEIN:6032	Q8IVW4	UniProt	https://www.uniprot.org/uniprot/Q8IVW4	Cyclin-dependent kinase-like 3
PROTEIN:6033	Q15835	UniProt	https://www.uniprot.org/uniprot/Q15835	Rhodopsin kinase
PROTEIN:6034	O76039	UniProt	https://www.uniprot.org/uniprot/O76039	Cyclin-dependent kinase-like 5
PROTEIN:6035	Q92630	UniProt	https://www.uniprot.org/uniprot/Q92630	Dual-specificity tyrosine-phosphorylation regulated kinase 2
PROTEIN:6036	Q14004	UniProt	https://www.uniprot.org/uniprot/Q14004	Cyclin-dependent kinase 13
PROTEIN:6037	P20794	UniProt	https://www.uniprot.org/uniprot/P20794	Serine/threonine-protein kinase MAK
PROTEIN:6038	O60331	UniProt	https://www.uniprot.org/uniprot/O60331	Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma
PROTEIN:6039	Q9UPE1	UniProt	https://www.uniprot.org/uniprot/Q9UPE1	Serine/threonine-protein kinase SRPK3
PROTEIN:6040	P57058	UniProt	https://www.uniprot.org/uniprot/P57058	Hormonally up-regulated neu tumor-associated kinase
PROTEIN:6041	Q9BX84	UniProt	https://www.uniprot.org/uniprot/Q9BX84	Transient receptor potential cation channel subfamily M member 6
PROTEIN:6042	Q8WTQ7	UniProt	https://www.uniprot.org/uniprot/Q8WTQ7	G protein-coupled receptor kinase 7
PROTEIN:6043	Q8NE63	UniProt	https://www.uniprot.org/uniprot/Q8NE63	Homeodomain-interacting protein kinase 4
PROTEIN:6044	O14733	UniProt	https://www.uniprot.org/uniprot/O14733	Dual specificity mitogen-activated protein kinase kinase 7
PROTEIN:6045	O43318	UniProt	https://www.uniprot.org/uniprot/O43318	Mitogen-activated protein kinase kinase kinase 7
PROTEIN:6046	Q86Z02	UniProt	https://www.uniprot.org/uniprot/Q86Z02	Homeodomain-interacting protein kinase 1
PROTEIN:6047	P32298	UniProt	https://www.uniprot.org/uniprot/P32298	G protein-coupled receptor kinase 4
PROTEIN:6048	P0C1S8	UniProt	https://www.uniprot.org/uniprot/P0C1S8	Wee1-like protein kinase 2
PROTEIN:6049	Q6XUX3	UniProt	https://www.uniprot.org/uniprot/Q6XUX3	Dual serine/threonine and tyrosine protein kinase
PROTEIN:6050	Q96RG2	UniProt	https://www.uniprot.org/uniprot/Q96RG2	PAS domain-containing serine/threonine-protein kinase
PROTEIN:6051	Q05513	UniProt	https://www.uniprot.org/uniprot/Q05513	Protein kinase C zeta
PROTEIN:6052	Q9HBY8	UniProt	https://www.uniprot.org/uniprot/Q9HBY8	Serine/threonine-protein kinase Sgk2
PROTEIN:6053	P34947	UniProt	https://www.uniprot.org/uniprot/P34947	G protein-coupled receptor kinase 5
PROTEIN:6054	O00311	UniProt	https://www.uniprot.org/uniprot/O00311	Cell division cycle 7-related protein kinase
PROTEIN:6055	Q9NR20	UniProt	https://www.uniprot.org/uniprot/Q9NR20	Dual specificity tyrosine-phosphorylation-regulated kinase 4
PROTEIN:6056	O43781	UniProt	https://www.uniprot.org/uniprot/O43781	Dual-specificity tyrosine-phosphorylation regulated kinase 3
PROTEIN:6057	Q96PF2	UniProt	https://www.uniprot.org/uniprot/Q96PF2	Testis-specific serine/threonine-protein kinase 2
PROTEIN:6058	Q01538	UniProt	https://www.uniprot.org/uniprot/Q01538	Myelin transcription factor 1
PROTEIN:6059	O00214	UniProt	https://www.uniprot.org/uniprot/O00214	Galectin-8
PROTEIN:6060	Q14642	UniProt	https://www.uniprot.org/uniprot/Q14642	Type I inositol-1,4,5-trisphosphate 5-phosphatase
PROTEIN:6061	Q14573	UniProt	https://www.uniprot.org/uniprot/Q14573	Inositol 1,4,5-trisphosphate receptor type 3
PROTEIN:6062	Q9Y231	UniProt	https://www.uniprot.org/uniprot/Q9Y231	Fucosyltransferase 9
PROTEIN:6063	P17301	UniProt	https://www.uniprot.org/uniprot/P17301	Integrin alpha-2
PROTEIN:6064	P42224	UniProt	https://www.uniprot.org/uniprot/P42224	Signal transducer and activator of transcription 1-alpha/beta
PROTEIN:6065	Q9UGP5	UniProt	https://www.uniprot.org/uniprot/Q9UGP5	DNA polymerase lambda
PROTEIN:6066	P30989	UniProt	https://www.uniprot.org/uniprot/P30989	Neurotensin receptor 1
PROTEIN:6067	O15303	UniProt	https://www.uniprot.org/uniprot/O15303	Metabotropic glutamate receptor 6
PROTEIN:6068	Q6PL18	UniProt	https://www.uniprot.org/uniprot/Q6PL18	ATPase family AAA domain-containing protein 2
PROTEIN:6069	Q6ZQN7	UniProt	https://www.uniprot.org/uniprot/Q6ZQN7	Solute carrier organic anion transporter family member 4C1
PROTEIN:6070	P47900	UniProt	https://www.uniprot.org/uniprot/P47900	Purinergic receptor P2Y1
PROTEIN:6071	P51582	UniProt	https://www.uniprot.org/uniprot/P51582	Pyrimidinergic receptor P2Y4
PROTEIN:6072	P34949	UniProt	https://www.uniprot.org/uniprot/P34949	Mannose-6-phosphate isomerase
PROTEIN:6073	P25440	UniProt	https://www.uniprot.org/uniprot/P25440	Bromodomain-containing protein 2
PROTEIN:6074	Q15059	UniProt	https://www.uniprot.org/uniprot/Q15059	Bromodomain-containing protein 3
PROTEIN:6075	Q6P179	UniProt	https://www.uniprot.org/uniprot/Q6P179	Endoplasmic reticulum aminopeptidase 2
PROTEIN:6076	Q9NZ08	UniProt	https://www.uniprot.org/uniprot/Q9NZ08	Endoplasmic reticulum aminopeptidase 1
PROTEIN:6077	P43378	UniProt	https://www.uniprot.org/uniprot/P43378	Tyrosine-protein phosphatase non-receptor type 9
PROTEIN:6078	Q12778	UniProt	https://www.uniprot.org/uniprot/Q12778	Forkhead box protein O1
PROTEIN:6079	P54707	UniProt	https://www.uniprot.org/uniprot/P54707	Potassium-transporting ATPase alpha chain 2
PROTEIN:6080	Q13887	UniProt	https://www.uniprot.org/uniprot/Q13887	Kruppel-like factor 5
PROTEIN:6081	P59538	UniProt	https://www.uniprot.org/uniprot/P59538	Taste receptor type 2 member 31
PROTEIN:6082	Q86XE5	UniProt	https://www.uniprot.org/uniprot/Q86XE5	Dihydrodipicolinate synthase-like, mitochondrial
PROTEIN:6083	Q9Y2R2	UniProt	https://www.uniprot.org/uniprot/Q9Y2R2	Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP
PROTEIN:6084	P05413	UniProt	https://www.uniprot.org/uniprot/P05413	Fatty acid binding protein muscle
PROTEIN:6085	O00767	UniProt	https://www.uniprot.org/uniprot/O00767	Acyl-CoA desaturase
PROTEIN:6086	P41134	UniProt	https://www.uniprot.org/uniprot/P41134	DNA-binding protein inhibitor ID-1
PROTEIN:6087	Q8TDS5	UniProt	https://www.uniprot.org/uniprot/Q8TDS5	Oxoeicosanoid receptor 1
PROTEIN:6088	Q2TB90	UniProt	https://www.uniprot.org/uniprot/Q2TB90	Putative hexokinase HKDC1
PROTEIN:6089	Q86VL8	UniProt	https://www.uniprot.org/uniprot/Q86VL8	Multidrug and toxin extrusion protein 2
PROTEIN:6090	Q96FL8	UniProt	https://www.uniprot.org/uniprot/Q96FL8	Multidrug and toxin extrusion protein 1
PROTEIN:6091	Q9UP65	UniProt	https://www.uniprot.org/uniprot/Q9UP65	Cytosolic phospholipase A2 gamma
PROTEIN:6092	P43250	UniProt	https://www.uniprot.org/uniprot/P43250	G protein-coupled receptor kinase 6
PROTEIN:6093	Q9BYP7	UniProt	https://www.uniprot.org/uniprot/Q9BYP7	Serine/threonine-protein kinase WNK3
PROTEIN:6094	Q9Y3S1	UniProt	https://www.uniprot.org/uniprot/Q9Y3S1	Serine/threonine-protein kinase WNK2
PROTEIN:6095	P42575	UniProt	https://www.uniprot.org/uniprot/P42575	Caspase-2
PROTEIN:6096	P56545	UniProt	https://www.uniprot.org/uniprot/P56545	C-terminal-binding protein 2
PROTEIN:6097	Q99558	UniProt	https://www.uniprot.org/uniprot/Q99558	Mitogen-activated protein kinase kinase kinase 14
PROTEIN:6098	Q9BXC0	UniProt	https://www.uniprot.org/uniprot/Q9BXC0	G-protein coupled receptor 81
PROTEIN:6099	Q14761	UniProt	https://www.uniprot.org/uniprot/Q14761	Protein tyrosine phosphatase receptor type C-associated protein
PROTEIN:6100	Q13451	UniProt	https://www.uniprot.org/uniprot/Q13451	Peptidyl-prolyl cis-trans isomerase FKBP5
PROTEIN:6101	P68106	UniProt	https://www.uniprot.org/uniprot/P68106	FK506-binding protein 1B
PROTEIN:6102	Q8WVY7	UniProt	https://www.uniprot.org/uniprot/Q8WVY7	Ubiquitin-like domain-containing CTD phosphatase 1
PROTEIN:6103	P12955	UniProt	https://www.uniprot.org/uniprot/P12955	Xaa-Pro dipeptidase
PROTEIN:6104	Q12772	UniProt	https://www.uniprot.org/uniprot/Q12772	Sterol regulatory element-binding protein 2
PROTEIN:6105	Q11128	UniProt	https://www.uniprot.org/uniprot/Q11128	Fucosyltransferase 5
PROTEIN:6106	Q12794	UniProt	https://www.uniprot.org/uniprot/Q12794	Hyaluronidase-1
PROTEIN:6107	P28340	UniProt	https://www.uniprot.org/uniprot/P28340	DNA polymerase delta subunit 1
PROTEIN:6108	P54098	UniProt	https://www.uniprot.org/uniprot/P54098	DNA polymerase gamma subunit 1
PROTEIN:6109	P07099	UniProt	https://www.uniprot.org/uniprot/P07099	Epoxide hydrolase 1
PROTEIN:6110	Q9H2J7	UniProt	https://www.uniprot.org/uniprot/Q9H2J7	Sodium-dependent neutral amino acid transporter B(0)AT2
PROTEIN:6111	P11940	UniProt	https://www.uniprot.org/uniprot/P11940	Polyadenylate-binding protein 1
PROTEIN:6112	O75688	UniProt	https://www.uniprot.org/uniprot/O75688	Protein phosphatase 2C beta
PROTEIN:6113	Q02790	UniProt	https://www.uniprot.org/uniprot/Q02790	FK506 binding protein 4
PROTEIN:6114	P17066	UniProt	https://www.uniprot.org/uniprot/P17066	Heat shock 70 kDa protein 6
PROTEIN:6115	O60240	UniProt	https://www.uniprot.org/uniprot/O60240	Perilipin-1
PROTEIN:6116	Q16875	UniProt	https://www.uniprot.org/uniprot/Q16875	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3
PROTEIN:6117	Q53EL6	UniProt	https://www.uniprot.org/uniprot/Q53EL6	Programmed cell death protein 4
PROTEIN:6118	Q13822	UniProt	https://www.uniprot.org/uniprot/Q13822	Autotaxin
PROTEIN:6119	P49768	UniProt	https://www.uniprot.org/uniprot/P49768	Presenilin 1
PROTEIN:6120	Q15172	UniProt	https://www.uniprot.org/uniprot/Q15172	Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, alpha isoform
PROTEIN:6121	O94782	UniProt	https://www.uniprot.org/uniprot/O94782	Ubiquitin carboxyl-terminal hydrolase 1
PROTEIN:6122	Q13118	UniProt	https://www.uniprot.org/uniprot/Q13118	Krueppel-like factor 10
PROTEIN:6123	Q9NZJ5	UniProt	https://www.uniprot.org/uniprot/Q9NZJ5	Eukaryotic translation initiation factor 2-alpha kinase 3
PROTEIN:6124	Q5TCY1	UniProt	https://www.uniprot.org/uniprot/Q5TCY1	Tau-tubulin kinase 1
PROTEIN:6125	Q9H4A3	UniProt	https://www.uniprot.org/uniprot/Q9H4A3	Serine/threonine-protein kinase WNK1
PROTEIN:6126	O95398	UniProt	https://www.uniprot.org/uniprot/O95398	Rap guanine nucleotide exchange factor 3
PROTEIN:6127	P09651	UniProt	https://www.uniprot.org/uniprot/P09651	Heterogeneous nuclear ribonucleoprotein A1
PROTEIN:6128	O75604	UniProt	https://www.uniprot.org/uniprot/O75604	Ubiquitin carboxyl-terminal hydrolase 2
PROTEIN:6129	Q12931	UniProt	https://www.uniprot.org/uniprot/Q12931	Heat shock protein 75 kDa, mitochondrial
PROTEIN:6130	O94759	UniProt	https://www.uniprot.org/uniprot/O94759	Transient receptor potential cation channel subfamily M member 2
PROTEIN:6131	O14638	UniProt	https://www.uniprot.org/uniprot/O14638	Ectonucleotide pyrophosphatase/phosphodiesterase family member 3
PROTEIN:6132	P41440	UniProt	https://www.uniprot.org/uniprot/P41440	Folate transporter 1
PROTEIN:6133	P98073	UniProt	https://www.uniprot.org/uniprot/P98073	Enteropeptidase
PROTEIN:6134	O95050	UniProt	https://www.uniprot.org/uniprot/O95050	Indolethylamine N-methyltransferase
PROTEIN:6135	P55085	UniProt	https://www.uniprot.org/uniprot/P55085	Proteinase-activated receptor 2
PROTEIN:6136	P19174	UniProt	https://www.uniprot.org/uniprot/P19174	Phospholipase C-gamma-1
PROTEIN:6137	Q8WXD0	UniProt	https://www.uniprot.org/uniprot/Q8WXD0	Relaxin receptor 2
PROTEIN:6138	O00487	UniProt	https://www.uniprot.org/uniprot/O00487	26S proteasome non-ATPase regulatory subunit 14
PROTEIN:6139	Q86W56	UniProt	https://www.uniprot.org/uniprot/Q86W56	Poly(ADP-ribose) glycohydrolase
PROTEIN:6140	Q9BPW0	UniProt	https://www.uniprot.org/uniprot/Q9BPW0	Serine/threonine-protein phosphatase
PROTEIN:6141	O96028	UniProt	https://www.uniprot.org/uniprot/O96028	Histone-lysine N-methyltransferase NSD2
PROTEIN:6142	Q92835	UniProt	https://www.uniprot.org/uniprot/Q92835	Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 1
PROTEIN:6143	O15357	UniProt	https://www.uniprot.org/uniprot/O15357	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2
PROTEIN:6144	P46063	UniProt	https://www.uniprot.org/uniprot/P46063	ATP-dependent DNA helicase Q1
PROTEIN:6145	P40189	UniProt	https://www.uniprot.org/uniprot/P40189	Interleukin-6 receptor subunit beta
PROTEIN:6146	Q15391	UniProt	https://www.uniprot.org/uniprot/Q15391	Purinergic receptor P2Y14
PROTEIN:6147	Q9BPW9	UniProt	https://www.uniprot.org/uniprot/Q9BPW9	Dehydrogenase/reductase SDR family member 9
PROTEIN:6148	Q9HC16	UniProt	https://www.uniprot.org/uniprot/Q9HC16	DNA dC->dU-editing enzyme APOBEC-3G
PROTEIN:6149	Q9GZV3	UniProt	https://www.uniprot.org/uniprot/Q9GZV3	High-affinity choline transporter
PROTEIN:6150	P51790	UniProt	https://www.uniprot.org/uniprot/P51790	H(+)/Cl(-) exchange transporter 3
PROTEIN:6151	Q99700	UniProt	https://www.uniprot.org/uniprot/Q99700	Ataxin-2
PROTEIN:6152	Q99757	UniProt	https://www.uniprot.org/uniprot/Q99757	Thioredoxin, mitochondrial
PROTEIN:6153	B2RXH2	UniProt	https://www.uniprot.org/uniprot/B2RXH2	Lysine-specific demethylase 4D-like
PROTEIN:6154	P02545	UniProt	https://www.uniprot.org/uniprot/P02545	Prelamin-A/C
PROTEIN:6155	P0DMV8	UniProt	https://www.uniprot.org/uniprot/P0DMV8	Heat shock 70 kDa protein 1
PROTEIN:6156	P14635	UniProt	https://www.uniprot.org/uniprot/P14635	G2/mitotic-specific cyclin B1
PROTEIN:6157	O15120	UniProt	https://www.uniprot.org/uniprot/O15120	1-acylglycerol-3-phosphate O-acyltransferase beta
PROTEIN:6158	Q93009	UniProt	https://www.uniprot.org/uniprot/Q93009	Ubiquitin carboxyl-terminal hydrolase 7
PROTEIN:6159	O95551	UniProt	https://www.uniprot.org/uniprot/O95551	Tyrosyl-DNA phosphodiesterase 2
PROTEIN:6160	P31941	UniProt	https://www.uniprot.org/uniprot/P31941	Probable DNA dC->dU-editing enzyme APOBEC-3A
PROTEIN:6161	Q01970	UniProt	https://www.uniprot.org/uniprot/Q01970	Phospholipase C-beta-3
PROTEIN:6162	P15498	UniProt	https://www.uniprot.org/uniprot/P15498	Proto-oncogene vav
PROTEIN:6163	P32189	UniProt	https://www.uniprot.org/uniprot/P32189	Glycerol kinase
PROTEIN:6164	Q9Y337	UniProt	https://www.uniprot.org/uniprot/Q9Y337	Kallikrein 5
PROTEIN:6165	Q9H227	UniProt	https://www.uniprot.org/uniprot/Q9H227	Beta-glucosidase cytosolic
PROTEIN:6166	O00754	UniProt	https://www.uniprot.org/uniprot/O00754	Lysosomal alpha-mannosidase
PROTEIN:6167	O00255	UniProt	https://www.uniprot.org/uniprot/O00255	Menin
PROTEIN:6168	Q96KQ7	UniProt	https://www.uniprot.org/uniprot/Q96KQ7	Histone-lysine N-methyltransferase, H3 lysine-9 specific 3
PROTEIN:6169	Q9NUW8	UniProt	https://www.uniprot.org/uniprot/Q9NUW8	Tyrosyl-DNA phosphodiesterase 1
PROTEIN:6170	O00462	UniProt	https://www.uniprot.org/uniprot/O00462	Beta-mannosidase
PROTEIN:6171	Q86X55	UniProt	https://www.uniprot.org/uniprot/Q86X55	Histone-arginine methyltransferase CARM1
PROTEIN:6172	Q92698	UniProt	https://www.uniprot.org/uniprot/Q92698	DNA repair and recombination protein RAD54-like
PROTEIN:6173	P04066	UniProt	https://www.uniprot.org/uniprot/P04066	Alpha-L-fucosidase I
PROTEIN:6174	O43598	UniProt	https://www.uniprot.org/uniprot/O43598	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
PROTEIN:6175	Q9Y2E5	UniProt	https://www.uniprot.org/uniprot/Q9Y2E5	Epididymis-specific alpha-mannosidase
PROTEIN:6176	O75884	UniProt	https://www.uniprot.org/uniprot/O75884	Putative hydrolase RBBP9
PROTEIN:6177	Q53GQ0	UniProt	https://www.uniprot.org/uniprot/Q53GQ0	Estradiol 17-beta-dehydrogenase 12
PROTEIN:6178	Q8IU80	UniProt	https://www.uniprot.org/uniprot/Q8IU80	Transmembrane protease serine 6
PROTEIN:6179	Q04756	UniProt	https://www.uniprot.org/uniprot/Q04756	Hepatocyte growth factor activator
PROTEIN:6180	Q6QHF9	UniProt	https://www.uniprot.org/uniprot/Q6QHF9	Polyamine oxidase
PROTEIN:6181	P10070	UniProt	https://www.uniprot.org/uniprot/P10070	Zinc finger protein GLI2
PROTEIN:6182	Q8IVM8	UniProt	https://www.uniprot.org/uniprot/Q8IVM8	Solute carrier family 22 member 9
PROTEIN:6183	Q9HCG7	UniProt	https://www.uniprot.org/uniprot/Q9HCG7	Beta-glucosidase
PROTEIN:6184	P35573	UniProt	https://www.uniprot.org/uniprot/P35573	Glycogen debranching enzyme
PROTEIN:6185	Q9BTY2	UniProt	https://www.uniprot.org/uniprot/Q9BTY2	Alpha-L-fucosidase 2
PROTEIN:6186	Q9P0U3	UniProt	https://www.uniprot.org/uniprot/Q9P0U3	Sentrin-specific protease 1
PROTEIN:6187	Q9UDY8	UniProt	https://www.uniprot.org/uniprot/Q9UDY8	Mucosa-associated lymphoid tissue lymphoma translocation protein 1
PROTEIN:6188	O43603	UniProt	https://www.uniprot.org/uniprot/O43603	Galanin receptor 2
PROTEIN:6189	P26599	UniProt	https://www.uniprot.org/uniprot/P26599	Polypyrimidine tract-binding protein 1
PROTEIN:6190	Q01469	UniProt	https://www.uniprot.org/uniprot/Q01469	Fatty acid binding protein epidermal
PROTEIN:6191	Q11130	UniProt	https://www.uniprot.org/uniprot/Q11130	Alpha-(1,3)-fucosyltransferase 7
PROTEIN:6192	P22083	UniProt	https://www.uniprot.org/uniprot/P22083	Fucosyltransferase 4
PROTEIN:6193	O75164	UniProt	https://www.uniprot.org/uniprot/O75164	Lysine-specific demethylase 4A
PROTEIN:6194	P61981	UniProt	https://www.uniprot.org/uniprot/P61981	14-3-3 protein gamma
PROTEIN:6195	O60906	UniProt	https://www.uniprot.org/uniprot/O60906	Neutral sphingomyelinase
PROTEIN:6196	O15118	UniProt	https://www.uniprot.org/uniprot/O15118	Niemann-Pick C1 protein
PROTEIN:6197	O43826	UniProt	https://www.uniprot.org/uniprot/O43826	Glucose-6-phosphate translocase
PROTEIN:6198	Q14123	UniProt	https://www.uniprot.org/uniprot/Q14123	Phosphodiesterase 1C
PROTEIN:6199	P0DMS9	UniProt	https://www.uniprot.org/uniprot/P0DMS9	Transmembrane domain-containing protein TMIGD3
PROTEIN:6200	Q9NWM8	UniProt	https://www.uniprot.org/uniprot/Q9NWM8	FK506 binding protein 14
PROTEIN:6201	Q00688	UniProt	https://www.uniprot.org/uniprot/Q00688	FK506 binding protein 3
PROTEIN:6202	Q9Y237	UniProt	https://www.uniprot.org/uniprot/Q9Y237	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 2
PROTEIN:6203	O75365	UniProt	https://www.uniprot.org/uniprot/O75365	Protein-tyrosine phosphatase 4A3
PROTEIN:6204	Q9NY91	UniProt	https://www.uniprot.org/uniprot/Q9NY91	Low affinity sodium-glucose cotransporter
PROTEIN:6205	P07148	UniProt	https://www.uniprot.org/uniprot/P07148	Fatty acid-binding protein, liver
PROTEIN:6206	Q9NSD7	UniProt	https://www.uniprot.org/uniprot/Q9NSD7	Relaxin-3 receptor 1
PROTEIN:6207	P49683	UniProt	https://www.uniprot.org/uniprot/P49683	Prolactin-releasing peptide receptor
PROTEIN:6208	Q8TDV0	UniProt	https://www.uniprot.org/uniprot/Q8TDV0	Probable G-protein coupled receptor 151
PROTEIN:6209	Q9UNW8	UniProt	https://www.uniprot.org/uniprot/Q9UNW8	Probable G-protein coupled receptor 132
PROTEIN:6210	Q8TDD5	UniProt	https://www.uniprot.org/uniprot/Q8TDD5	MCOLN3 protein
PROTEIN:6211	O43463	UniProt	https://www.uniprot.org/uniprot/O43463	Histone-lysine N-methyltransferase SUV39H1
PROTEIN:6212	Q9NNX6	UniProt	https://www.uniprot.org/uniprot/Q9NNX6	CD209 antigen
PROTEIN:6213	Q96DB2	UniProt	https://www.uniprot.org/uniprot/Q96DB2	Histone deacetylase 11
PROTEIN:6214	Q15950	UniProt	https://www.uniprot.org/uniprot/Q15950	Antithrombin
PROTEIN:6215	Q11201	UniProt	https://www.uniprot.org/uniprot/Q11201	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1
PROTEIN:6216	P18440	UniProt	https://www.uniprot.org/uniprot/P18440	Arylamine N-acetyltransferase 1
PROTEIN:6217	O15294	UniProt	https://www.uniprot.org/uniprot/O15294	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
PROTEIN:6218	Q07820	UniProt	https://www.uniprot.org/uniprot/Q07820	Induced myeloid leukemia cell differentiation protein Mcl-1
PROTEIN:6219	Q8WTT0	UniProt	https://www.uniprot.org/uniprot/Q8WTT0	C-type lectin domain family 4 member C
PROTEIN:6220	Q6EIG7	UniProt	https://www.uniprot.org/uniprot/Q6EIG7	C-type lectin domain family 6 member A
PROTEIN:6221	Q9UJ71	UniProt	https://www.uniprot.org/uniprot/Q9UJ71	C-type lectin domain family 4 member K
PROTEIN:6222	Q9H2X3	UniProt	https://www.uniprot.org/uniprot/Q9H2X3	C-type lectin domain family 4 member M
